,bathrooms,bedrooms,borough,city,leaseLength,postal_code,rating,rent,rental_title,sqft,state,street_address,pet_cat,pet_dog,built_year,property_size,amenity_air conditioning,amenity_alcove,amenity_balcony,amenity_basketball,amenity_bike storage,amenity_business,amenity_cable,amenity_ceiling fans,amenity_charging station,amenity_clubhouse,amenity_concierge,amenity_controlled,amenity_courtyard,amenity_dishwasher,amenity_disposal,amenity_dry cleaning,amenity_elevator,amenity_fitness,amenity_furnished,amenity_game,amenity_gated,amenity_granite,amenity_grill,amenity_hardwood,amenity_heat/hot water included,amenity_heating,amenity_high ceilings,amenity_internet,amenity_laundary facilities,amenity_laundry service,amenity_library,amenity_lounge,amenity_maid,amenity_maintenance,amenity_manager,amenity_microwave,amenity_movie,amenity_online service,amenity_oven,amenity_package,amenity_parking available,amenity_parking garage,amenity_parking security,amenity_patio,amenity_pet care,amenity_pet play area,amenity_picnic,amenity_planned social activities,amenity_playground,amenity_pool,amenity_private outdoor space,amenity_recycling,amenity_refrigerator,amenity_renovated,amenity_retail,amenity_rooftop,amenity_smoke free,amenity_spa,amenity_stainless,amenity_storage space,amenity_stove,amenity_sundeck,amenity_terrace,amenity_tub,amenity_views,amenity_walk-in closets,amenity_washer/dryer,amenity_wheelchair,amenity_wifi,amenity_yoga studio,full_address,longitude,latitude
7246,1,1,Brooklyn,brooklyn,12,,4,1700.0,1730 Carroll St Unit b3,800.0,NY,1730 Carroll St Unit b3,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1730 Carroll St Unit b3, brooklyn, NY",,
7247,1,1,Brooklyn,brooklyn,12,,4,1700.0,86 Bristol St Unit 3F,750.0,NY,86 Bristol St Unit 3F,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"86 Bristol St Unit 3F, brooklyn, NY",,
7248,1,0,Brooklyn,brooklyn,12,,4,2400.0,178 Clinton St Unit 4R,750.0,NY,178 Clinton St Unit 4R,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"178 Clinton St Unit 4R, brooklyn, NY",,
7249,1,2,Brooklyn,brooklyn,12,,4,2650.0,654 St Marks Ave Unit 2B,950.0,NY,654 St Marks Ave Unit 2B,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"654 St Marks Ave Unit 2B, brooklyn, NY",,
7250,1,2,Brooklyn,brooklyn,12,,4,3900.0,370 Baltic St Unit 1R,900.0,NY,370 Baltic St Unit 1R,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"370 Baltic St Unit 1R, brooklyn, NY",,
7251,1,0,Brooklyn,brooklyn,12,,4,1707.0,806 St Marks Ave Unit D5i,650.0,NY,806 St Marks Ave Unit D5i,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"806 St Marks Ave Unit D5i, brooklyn, NY",,
7252,1,1,Brooklyn,brooklyn,12,,4,1650.0,397 Troy Ave Unit 2R,605.0,NY,397 Troy Ave Unit 2R,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"397 Troy Ave Unit 2R, brooklyn, NY",,
7253,1,1,Brooklyn,brooklyn,12,,4,1750.0,11 Crooke Ave,800.0,NY,11 Crooke Ave,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11 Crooke Ave, brooklyn, NY",,
7254,1,2,Brooklyn,brooklyn,12,,4,2500.0,240 Crown St Unit 5X,825.0,NY,240 Crown St Unit 5X,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"240 Crown St Unit 5X, brooklyn, NY",,
7255,1,3,Brooklyn,brooklyn,12,,4,2450.0,3019 Newkirk Ave,1000.0,NY,3019 Newkirk Ave,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3019 Newkirk Ave, brooklyn, NY",,
7256,1,3,Brooklyn,brooklyn,12,,4,3400.0,70 Dahill Rd Unit 2M,1500.0,NY,70 Dahill Rd Unit 2M,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70 Dahill Rd Unit 2M, brooklyn, NY",,
7257,1,3,Brooklyn,brooklyn,12,,4,2500.0,840 Eastern Pkwy,1500.0,NY,840 Eastern Pkwy,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"840 Eastern Pkwy, brooklyn, NY",,
7258,1,4,Brooklyn,brooklyn,12,,4,2500.0,106 E 51st St,1100.0,NY,106 E 51st St,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"106 E 51st St, brooklyn, NY",,
7259,1,3,Brooklyn,brooklyn,12,,4,2600.0,410 19th St,1217.683426443203,NY,410 19th St,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"410 19th St, brooklyn, NY",,
7260,1,2,Brooklyn,brooklyn,12,,4,1900.0,2373 Ocean Pkwy Unit 5c,1000.0,NY,2373 Ocean Pkwy Unit 5c,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2373 Ocean Pkwy Unit 5c, brooklyn, NY",,
7261,1,2,Brooklyn,brooklyn,12,,4,1800.0,608 E 2nd St Unit 1,650.0,NY,608 E 2nd St Unit 1,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"608 E 2nd St Unit 1, brooklyn, NY",,
7262,1,2,Brooklyn,brooklyn,12,,4,1700.0,8811 Bay 16th St Unit 2,900.0,NY,8811 Bay 16th St Unit 2,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8811 Bay 16th St Unit 2, brooklyn, NY",,
7263,1,3,Brooklyn,brooklyn,12,,4,3500.0,8614 3rd Ave Unit 2,1400.0,NY,8614 3rd Ave Unit 2,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8614 3rd Ave Unit 2, brooklyn, NY",,
7264,1,2,Brooklyn,brooklyn,12,,4,2650.0,292 St Johns Pl,900.0,NY,292 St Johns Pl,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"292 St Johns Pl, brooklyn, NY",,
7265,1,1,Brooklyn,brooklyn,12,,4,1600.0,2114 Glenwood Rd,910.0,NY,2114 Glenwood Rd,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2114 Glenwood Rd, brooklyn, NY",,
7266,1,2,Brooklyn,brooklyn,12,,4,2025.0,1202 Ocean Pkwy,1118.0,NY,1202 Ocean Pkwy,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1202 Ocean Pkwy, brooklyn, NY",,
7267,1,1,Brooklyn,brooklyn,13,,4,1950.0,171 E 4th St,738.0,NY,171 E 4th St,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"171 E 4th St, brooklyn, NY",,
7268,1,4,Brooklyn,brooklyn,12,,4,2300.0,444 Essex St,1000.0,NY,444 Essex St,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"444 Essex St, brooklyn, NY",,
7269,1,0,Brooklyn,brooklyn,12,,4,2000.0,16 Dunham Pl Unit 4D,498.36114570361144,NY,16 Dunham Pl Unit 4D,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16 Dunham Pl Unit 4D, brooklyn, NY",,
7270,1,2,Brooklyn,brooklyn,12,,4,2400.0,114 Diamond St Unit 2R,750.0,NY,114 Diamond St Unit 2R,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"114 Diamond St Unit 2R, brooklyn, NY",,
7271,1,1,Brooklyn,brooklyn,12,,4,1764.0,1789 Flatbush Ave Unit 2D,650.0,NY,1789 Flatbush Ave Unit 2D,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1789 Flatbush Ave Unit 2D, brooklyn, NY",,
7272,2,1,Brooklyn,brooklyn,12,,4,2900.0,84 S 1st St Unit BB,707.177836285304,NY,84 S 1st St Unit BB,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"84 S 1st St Unit BB, brooklyn, NY",,
7273,1,3,Brooklyn,brooklyn,12,,4,4200.0,362 Bedford Ave Unit 2F,1217.683426443203,NY,362 Bedford Ave Unit 2F,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"362 Bedford Ave Unit 2F, brooklyn, NY",,
7274,1,2,Brooklyn,brooklyn,12,,4,3550.0,107 Prospect Pl Unit 2,1000.0,NY,107 Prospect Pl Unit 2,1,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107 Prospect Pl Unit 2, brooklyn, NY",,
7275,1,1,Brooklyn,brooklyn,12,,4,2200.0,1233 Dean St,707.177836285304,NY,1233 Dean St,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1233 Dean St, brooklyn, NY",,
7276,1,1,Brooklyn,brooklyn,12,,4,1950.0,203 17th St,707.177836285304,NY,203 17th St,1,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"203 17th St, brooklyn, NY",,
7277,1,2,Brooklyn,brooklyn,12,,4,4600.0,150 Dekalb Ave,1600.0,NY,150 Dekalb Ave,1,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"150 Dekalb Ave, brooklyn, NY",,
7278,1,2,Brooklyn,brooklyn,12,,4,4695.0,184 Joralemon St Unit 7A,972.7180989583334,NY,184 Joralemon St Unit 7A,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"184 Joralemon St Unit 7A, brooklyn, NY",,
7279,2,2,Brooklyn,brooklyn,12,,4,4575.0,105 Clinton St Unit 2C,972.7180989583334,NY,105 Clinton St Unit 2C,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"105 Clinton St Unit 2C, brooklyn, NY",,
7280,1,2,Brooklyn,brooklyn,12,,4,3750.0,56 Willoughby St Unit 4,972.7180989583334,NY,56 Willoughby St Unit 4,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"56 Willoughby St Unit 4, brooklyn, NY",,
7281,1,0,Brooklyn,brooklyn,13,,4,1984.0,626 Flatbush Ave Ext Unit #5E,700.0,NY,626 Flatbush Ave Ext Unit #5E,0,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"626 Flatbush Ave Ext Unit #5E, brooklyn, NY",,
7282,1,2,Brooklyn,brooklyn,12,,4,2150.0,439 73rd St,850.0,NY,439 73rd St,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"439 73rd St, brooklyn, NY",,
7283,1,1,Brooklyn,brooklyn,12,,4,2800.0,505 Henry St Unit 1s,970.0,NY,505 Henry St Unit 1s,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"505 Henry St Unit 1s, brooklyn, NY",,
7284,1,3,Brooklyn,brooklyn,12,,4,2400.0,2449 E 14th St Unit 2,1200.0,NY,2449 E 14th St Unit 2,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2449 E 14th St Unit 2, brooklyn, NY",,
7285,1,1,Brooklyn,brooklyn,12,,4,1650.0,257 50th St Unit 2,1200.0,NY,257 50th St Unit 2,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"257 50th St Unit 2, brooklyn, NY",,
7286,1,2,Brooklyn,brooklyn,12,,4,2000.0,1115 Ditmas Ave,867.0,NY,1115 Ditmas Ave,1,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1115 Ditmas Ave, brooklyn, NY",,
7287,1,0,Brooklyn,brooklyn,12,,4,2195.0,113 Sullivan St Unit 501,250.0,NY,113 Sullivan St Unit 501,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"113 Sullivan St Unit 501, brooklyn, NY",,
7288,1,2,Brooklyn,brooklyn,12,,4,1850.0,1067 E 15th St Unit 3A,1000.0,NY,1067 E 15th St Unit 3A,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1067 E 15th St Unit 3A, brooklyn, NY",,
7289,1,3,Brooklyn,brooklyn,12,,4,2400.0,1032 Ralph Ave Unit 1A,1800.0,NY,1032 Ralph Ave Unit 1A,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1032 Ralph Ave Unit 1A, brooklyn, NY",,
7290,2,2,Brooklyn,brooklyn,12,,4,2200.0,434 Hart St Unit 1A,1000.0,NY,434 Hart St Unit 1A,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"434 Hart St Unit 1A, brooklyn, NY",,
7291,1,2,Brooklyn,brooklyn,12,,4,2100.0,2020 E 41st St Unit 5J,1000.0,NY,2020 E 41st St Unit 5J,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020 E 41st St Unit 5J, brooklyn, NY",,
7292,1,1,Brooklyn,brooklyn,12,,4,1900.0,1200 E 53rd St Unit 2A,750.0,NY,1200 E 53rd St Unit 2A,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1200 E 53rd St Unit 2A, brooklyn, NY",,
7293,1,1,Brooklyn,brooklyn,12,,4,1700.0,847 Bay Ridge Ave Unit 1A,650.0,NY,847 Bay Ridge Ave Unit 1A,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"847 Bay Ridge Ave Unit 1A, brooklyn, NY",,
7294,1,3,Brooklyn,brooklyn,12,,4,2250.0,1077 71st St Unit 2A,1300.0,NY,1077 71st St Unit 2A,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1077 71st St Unit 2A, brooklyn, NY",,
7295,1,2,Brooklyn,brooklyn,12,,4,2200.0,1188 E 58th St Unit 1A,1100.0,NY,1188 E 58th St Unit 1A,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1188 E 58th St Unit 1A, brooklyn, NY",,
7296,1,1,Brooklyn,brooklyn,12,,4,3600.0,391 2nd St Unit 1,1100.0,NY,391 2nd St Unit 1,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"391 2nd St Unit 1, brooklyn, NY",,
7297,1,2,Brooklyn,brooklyn,12,,4,3200.0,160 Berkeley Pl,972.7180989583334,NY,160 Berkeley Pl,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"160 Berkeley Pl, brooklyn, NY",,
7298,1,1,Brooklyn,brooklyn,12,,4,2525.0,290 Clinton Ave,707.177836285304,NY,290 Clinton Ave,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"290 Clinton Ave, brooklyn, NY",,
7299,1,1,Brooklyn,brooklyn,12,,4,1750.0,614 40th St,800.0,NY,614 40th St,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"614 40th St, brooklyn, NY",,
7300,1,2,Brooklyn,brooklyn,12,,4,2100.0,801 51st St,1100.0,NY,801 51st St,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"801 51st St, brooklyn, NY",,
7301,1,3,Brooklyn,brooklyn,12,,4,2700.0,135 Lott Ave,1300.0,NY,135 Lott Ave,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"135 Lott Ave, brooklyn, NY",,
