,bathrooms,bedrooms,borough,city,leaseLength,postal_code,rating,rent,rental_title,sqft,state,street_address,pet_cat,pet_dog,built_year,property_size,amenity_air conditioning,amenity_alcove,amenity_balcony,amenity_basketball,amenity_bike storage,amenity_business,amenity_cable,amenity_ceiling fans,amenity_charging station,amenity_clubhouse,amenity_concierge,amenity_controlled,amenity_courtyard,amenity_dishwasher,amenity_disposal,amenity_dry cleaning,amenity_elevator,amenity_fitness,amenity_furnished,amenity_game,amenity_gated,amenity_granite,amenity_grill,amenity_hardwood,amenity_heat/hot water included,amenity_heating,amenity_high ceilings,amenity_internet,amenity_laundary facilities,amenity_laundry service,amenity_library,amenity_lounge,amenity_maid,amenity_maintenance,amenity_manager,amenity_microwave,amenity_movie,amenity_online service,amenity_oven,amenity_package,amenity_parking available,amenity_parking garage,amenity_parking security,amenity_patio,amenity_pet care,amenity_pet play area,amenity_picnic,amenity_planned social activities,amenity_playground,amenity_pool,amenity_private outdoor space,amenity_recycling,amenity_refrigerator,amenity_renovated,amenity_retail,amenity_rooftop,amenity_smoke free,amenity_spa,amenity_stainless,amenity_storage space,amenity_stove,amenity_sundeck,amenity_terrace,amenity_tub,amenity_views,amenity_walk-in closets,amenity_washer/dryer,amenity_wheelchair,amenity_wifi,amenity_yoga studio,full_address,longitude,latitude
6845,1,3,Brooklyn,brooklyn,12,,4,2095.0,4415 Avenue M,1230.2730769230768,NY,4415 Avenue M,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4415 Avenue M, brooklyn, NY",-73.9323419,40.6212383
6846,1,1,Brooklyn,brooklyn,12,,4,1695.0,3097 Avenue I Unit 2,850.0,NY,3097 Avenue I Unit 2,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3097 Avenue I Unit 2, brooklyn, NY",-73.9463504,40.62927610000001
6847,1,2,Brooklyn,brooklyn,18,,4,2400.0,119 Powers St Unit 1,620.0,NY,119 Powers St Unit 1,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"119 Powers St Unit 1, brooklyn, NY",-73.946159,40.7123739
6848,1,3,Brooklyn,brooklyn,12,,4,2300.0,1011 E 12th St Unit 2,1000.0,NY,1011 E 12th St Unit 2,1,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1011 E 12th St Unit 2, brooklyn, NY",-73.9638654,40.6245447
6849,1,3,Brooklyn,brooklyn,12,,4,2800.0,9804 Farragut Rd,1000.0,NY,9804 Farragut Rd,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"9804 Farragut Rd, brooklyn, NY",-73.902723,40.647141
6850,1,2,Brooklyn,brooklyn,12,,4,2549.0,1509 Jefferson Ave Unit 5f,800.0,NY,1509 Jefferson Ave Unit 5f,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1509 Jefferson Ave Unit 5f, brooklyn, NY",-73.90789099999999,40.69714099999999
6851,1,2,Brooklyn,brooklyn,12,,4,1999.0,49 Parkville Ave Unit a7,800.0,NY,49 Parkville Ave Unit a7,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"49 Parkville Ave Unit a7, brooklyn, NY",-73.9756511,40.6288444
6852,1,1,Brooklyn,brooklyn,12,,4,1600.0,2138 66th St Unit 2A,500.0,NY,2138 66th St Unit 2A,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2138 66th St Unit 2A, brooklyn, NY",-73.983504,40.613835
6853,1,3,Brooklyn,brooklyn,12,,4,3800.0,2041 79th St Unit 1A,1400.0,NY,2041 79th St Unit 1A,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2041 79th St Unit 1A, brooklyn, NY",-73.99304169999999,40.6078966
6854,1,2,Brooklyn,brooklyn,12,,4,1700.0,561 80th St,600.0,NY,561 80th St,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"561 80th St, brooklyn, NY",-74.022425,40.624994
6855,1,1,Brooklyn,brooklyn,12,,4,2500.0,1504 8th Ave Unit 3A,800.0,NY,1504 8th Ave Unit 3A,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1504 8th Ave Unit 3A, brooklyn, NY",-73.982551,40.662087
6856,2,3,Brooklyn,brooklyn,12,,4,4595.0,79 Clifton Pl Unit 6B,1200.0,NY,79 Clifton Pl Unit 6B,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"79 Clifton Pl Unit 6B, brooklyn, NY",-73.9607918,40.6881397
6857,1,2,Brooklyn,brooklyn,12,,4,1575.0,1369 65th St Unit 4C,600.0,NY,1369 65th St Unit 4C,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1369 65th St Unit 4C, brooklyn, NY",-73.99959199999999,40.6251235
6858,2,2,Brooklyn,brooklyn,12,,4,6356.0,60 Water St Unit 1114,974.0,NY,60 Water St Unit 1114,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"60 Water St Unit 1114, brooklyn, NY",-73.9920532,40.7031296
6859,1,2,Brooklyn,brooklyn,13,,4,2250.0,839 Hart St Unit 1,976.9782756279701,NY,839 Hart St Unit 1,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"839 Hart St Unit 1, brooklyn, NY",-73.9227253,40.7022317
6860,1,3,Brooklyn,brooklyn,13,,4,3800.0,471 Keap St Unit 2D,1230.2730769230768,NY,471 Keap St Unit 2D,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"471 Keap St Unit 2D, brooklyn, NY",-73.95235,40.71314
6861,1,2,Brooklyn,brooklyn,13,,4,2900.0,385 Troutman St Unit 101,976.9782756279701,NY,385 Troutman St Unit 101,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"385 Troutman St Unit 101, brooklyn, NY",-73.92325559999999,40.706177
6862,2,2,Brooklyn,brooklyn,12,,4,4194.0,180 Myrtle Ave Unit 6A,976.9782756279701,NY,180 Myrtle Ave Unit 6A,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"180 Myrtle Ave Unit 6A, brooklyn, NY",-73.9805207,40.6933678
6863,1,2,Brooklyn,brooklyn,12,,4,3050.0,476 Jefferson St Unit 405,976.9782756279701,NY,476 Jefferson St Unit 405,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"476 Jefferson St Unit 405, brooklyn, NY",-73.9218844,40.7084572
6864,3,4,Brooklyn,brooklyn,12,,4,5500.0,26 Scholes St Unit 2,1457.225806451613,NY,26 Scholes St Unit 2,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"26 Scholes St Unit 2, brooklyn, NY",-73.949457,40.707971
6865,1,2,Brooklyn,brooklyn,12,,4,2800.0,869 Park Ave Unit 2A,976.9782756279701,NY,869 Park Ave Unit 2A,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"869 Park Ave Unit 2A, brooklyn, NY",-73.9403988,40.6988719
6866,1,4,Brooklyn,brooklyn,12,,4,4200.0,344 Starr St Unit 2B,1457.225806451613,NY,344 Starr St Unit 2B,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"344 Starr St Unit 2B, brooklyn, NY",-73.919816,40.708002
6867,1,3,Brooklyn,brooklyn,12,,4,3000.0,17 Garden St Unit 3L,1230.2730769230768,NY,17 Garden St Unit 3L,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17 Garden St Unit 3L, brooklyn, NY",-73.9377217,40.7013434
6868,1,2,Brooklyn,brooklyn,12,,4,2500.0,685 Manhattan Ave Unit 2F,976.9782756279701,NY,685 Manhattan Ave Unit 2F,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"685 Manhattan Ave Unit 2F, brooklyn, NY",-73.9517341,40.7250255
6869,1,2,Brooklyn,brooklyn,12,,4,2700.0,99 Moore St Unit 4F,976.9782756279701,NY,99 Moore St Unit 4F,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"99 Moore St Unit 4F, brooklyn, NY",-73.94174939999999,40.704028
6870,1,3,Brooklyn,brooklyn,12,,4,3000.0,104 India St Unit 4L,1230.2730769230768,NY,104 India St Unit 4L,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"104 India St Unit 4L, brooklyn, NY",-73.95607799999999,40.731951
6871,1,1,Brooklyn,brooklyn,12,,4,2400.0,264 Driggs Ave Unit 2R,710.1765432098765,NY,264 Driggs Ave Unit 2R,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"264 Driggs Ave Unit 2R, brooklyn, NY",-73.948449,40.72277
6872,1,3,Brooklyn,brooklyn,12,,4,3692.0,56 Box St Unit 4D,1230.2730769230768,NY,56 Box St Unit 4D,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56 Box St Unit 4D, brooklyn, NY",-73.95428,40.737297
6873,1,1,Brooklyn,brooklyn,12,,4,2600.0,212 Guernsey St Unit 1,710.1765432098765,NY,212 Guernsey St Unit 1,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"212 Guernsey St Unit 1, brooklyn, NY",-73.9549303,40.7279424
6874,1,3,Brooklyn,brooklyn,12,,4,3425.0,248 McKibbin St Unit 2E,1230.2730769230768,NY,248 McKibbin St Unit 2E,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"248 McKibbin St Unit 2E, brooklyn, NY",-73.93726,40.7055211
6875,1,3,Brooklyn,brooklyn,12,,4,4500.0,292 Bedford Ave Unit 15,1230.2730769230768,NY,292 Bedford Ave Unit 15,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"292 Bedford Ave Unit 15, brooklyn, NY",-73.9615839,40.71439549999999
6876,2,3,Brooklyn,brooklyn,12,,4,3400.0,303 Kingsland Ave Unit 2L,1230.2730769230768,NY,303 Kingsland Ave Unit 2L,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"303 Kingsland Ave Unit 2L, brooklyn, NY",-73.9419454,40.72697170000001
6877,1,2,Brooklyn,brooklyn,12,,4,2100.0,54 Harrison Pl Unit 1L,976.9782756279701,NY,54 Harrison Pl Unit 1L,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54 Harrison Pl Unit 1L, brooklyn, NY",-73.93126869999999,40.7062765
6878,1,2,Brooklyn,new york,12,,4,3200.0,375 Battery Pl,803.0,NY,375 Battery Pl,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"375 Battery Pl, new york, NY",-74.01609549999999,40.7048164
6879,1,1,Brooklyn,brooklyn,12,,4,2900.0,50 Java St Unit 2B,750.0,NY,50 Java St Unit 2B,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"50 Java St Unit 2B, brooklyn, NY",-73.9594604,40.7311426
6880,1,2,Brooklyn,brooklyn,12,,4,2295.0,1240 E 7th St Unit 7,900.0,NY,1240 E 7th St Unit 7,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1240 E 7th St Unit 7, brooklyn, NY",-73.9687019,40.6206559
6881,1,2,Brooklyn,brooklyn,12,,4,3000.0,64 4th Pl Unit 4R,900.0,NY,64 4th Pl Unit 4R,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64 4th Pl Unit 4R, brooklyn, NY",-73.9995409,40.677977
6882,1,2,Brooklyn,brooklyn,13,,4,2050.0,226 Linden Blvd Unit 2050,1000.0,NY,226 Linden Blvd Unit 2050,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"226 Linden Blvd Unit 2050, brooklyn, NY",-73.9505503,40.6523692
6883,1,2,Brooklyn,brooklyn,12,,4,2950.0,78 Coffey St,950.0,NY,78 Coffey St,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"78 Coffey St, brooklyn, NY",-74.0128479,40.6754848
6884,1,3,Brooklyn,brooklyn,12,,4,3200.0,113 Dikeman St Unit #1,1400.0,NY,113 Dikeman St Unit #1,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"113 Dikeman St Unit #1, brooklyn, NY",-74.01397949999999,40.6768002
6885,1,2,Brooklyn,brooklyn,12,,4,2300.0,89 Verona St Unit 1R,800.0,NY,89 Verona St Unit 1R,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"89 Verona St Unit 1R, brooklyn, NY",-74.00955499999999,40.67951
6886,1,3,Brooklyn,brooklyn,12,,4,2950.0,190 W 9th St Unit 2,800.0,NY,190 W 9th St Unit 2,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"190 W 9th St Unit 2, brooklyn, NY",-73.9985895,40.6749975
6887,1,1,Brooklyn,brooklyn,12,,4,1850.0,170 Fenimore St,500.0,NY,170 Fenimore St,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"170 Fenimore St, brooklyn, NY",-73.9569537,40.6580956
6888,1,2,Brooklyn,brooklyn,12,,4,3000.0,25 Montrose Ave Unit 205,850.0,NY,25 Montrose Ave Unit 205,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25 Montrose Ave Unit 205, brooklyn, NY",-73.9493134,40.7067513
6889,2,2,Brooklyn,brooklyn,18,,4,2650.0,380 Lewis Ave Unit 4B,800.0,NY,380 Lewis Ave Unit 4B,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"380 Lewis Ave Unit 4B, brooklyn, NY",-73.93494439999999,40.6824413
6890,1,2,Brooklyn,brooklyn,12,,4,2399.0,222 Monroe St Unit 2R,750.0,NY,222 Monroe St Unit 2R,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"222 Monroe St Unit 2R, brooklyn, NY",-73.9503292,40.68534289999999
6891,1,1,Brooklyn,brooklyn,12,,4,2400.0,294 7th Ave Unit 2A,550.0,NY,294 7th Ave Unit 2A,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"294 7th Ave Unit 2A, brooklyn, NY",-73.9808394,40.6681088
6892,1,0,Brooklyn,brooklyn,12,,4,1870.0,4101 Eastern Pkwy Unit 3M,450.0,NY,4101 Eastern Pkwy Unit 3M,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4101 Eastern Pkwy Unit 3M, brooklyn, NY",-73.9052786,40.6803499
6893,1,0,Brooklyn,brooklyn,12,,4,1550.0,79 Brighton 11th St Unit 3E,500.0,NY,79 Brighton 11th St Unit 3E,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"79 Brighton 11th St Unit 3E, brooklyn, NY",-73.956918,40.580533
6894,1,2,Brooklyn,brooklyn,12,,4,6000.0,60 Pearl St Unit 1600,987.0,NY,60 Pearl St Unit 1600,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60 Pearl St Unit 1600, brooklyn, NY",-73.9875866,40.7030861
6895,1,0,Brooklyn,brooklyn,12,,4,1950.0,414 Hicks St Unit 413,600.0,NY,414 Hicks St Unit 413,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"414 Hicks St Unit 413, brooklyn, NY",-73.9996366,40.6883837
6896,2,3,Brooklyn,brooklyn,12,,4,2650.0,1408 77th St Unit 2,1050.0,NY,1408 77th St Unit 2,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1408 77th St Unit 2, brooklyn, NY",-74.0061834,40.6176593
6897,1,1,Brooklyn,brooklyn,12,,4,1950.0,7001 Ridge Blvd Unit 1C,950.0,NY,7001 Ridge Blvd Unit 1C,1,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"7001 Ridge Blvd Unit 1C, brooklyn, NY",-74.028887,40.635115
